cpe,filename,file_upload
BCN059084,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BER000067,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BCN008749,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRS000074,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BER009767,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BER009768,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000006,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000007,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRS001104,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BHX000505,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BHX000900,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BHX000368,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU001160,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000045,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:0ay/ABo9kqG6KsmPZhQPybbG2bZCG5Tl6T2LtljNyO4.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:745
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.9.86
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
BRU001199,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000146,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:unWnjutZlT7PInHmUA9TIUDxN8db8vybipgGjwvjF8E.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:930
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.9.135
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
BRU000016,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000105,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000927,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000108,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU000924,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU001942,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:MzJGwO27yXdl/GhzFKWcvjEj1LK7Ot/cHZ3mTD0VtL4.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ECDSA key in /root/.ssh/known_hosts:127
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.3.185
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
BRU009092,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU001954,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU009495,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU009496,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU001738,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BSL002655,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
BRU001724,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:9AaBK9YrcjolSOQZ064yLUDMi0g4eNptNLyuOVg20x4.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:128
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.3.186
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
DUB001010,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
DUB000605,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CGN000282,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CGN000803,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CES000915,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
DUS000095,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CNO000500,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CNO000079,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CES024530,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
CES000259,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN000090,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
FRA000312,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
DUS000161,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN000064,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
FRA000276,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN000150,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN000185,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN002729,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
ESS00881,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
EAN000181,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER005079,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
FRA000971,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER004948,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
FRA000724,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER003463,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER000291,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER003634,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:PAhQIqNQ9d2mvz+JtX0jLZZcHsc78PCEaRcwbTk9R1k.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:794
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.8.175
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
GER003980,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER000546,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER005056,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER005083,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GNE024545,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER005131,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER006624,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:kQFzdh0teWdozBZNPMaElL2Mt3/jQOoQvvGnRrjXhbs.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:252
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 192.168.28.203
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
GNE005413,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER007256,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GNE000408,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER005245,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GNE000406,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
GER007777,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAM000436,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:P+m2o01s6b7VhEUd49O1qSnFASxr+1Ee6sI41hHCmL8.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:276
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 192.168.28.180
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
HAM000468,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:toIkL6c0jMWFFI84ccazC2Zl8bbtIwv2FJ9yMYhqf0g.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:283
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.3.155
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
HAM000902,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:JV5qD+6vk/33VuLK8pxNFNqEUoqNquSk8bm+BjoVYvU.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:280
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.3.183
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
HAM000440,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAJ000410,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAM000512,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAM001128,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAM005888,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAJ000433,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HAM002990,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LIS000984,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LIS001260,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON000106,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HUN000064,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LDS000051,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LIS004682,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LDS000011,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
HUN000011,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON000167,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LIS000205,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON003944,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON000970,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON007789,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON000473,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON00855,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON002223,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON003653,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON006363,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON009102,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON000597,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LUX000091,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MAD000609,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LYS000400,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LUX000222,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MAD000292,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MAD000549,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LYS005415,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON009972,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON009568,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
LON009929,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MRU000200,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MIL001371,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MAD002202,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MUC000410,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MSR000020,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MAD003600,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MRU000365,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MIL001332,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
MHG002202,versa-flexvnf-20200606-211353-63668a2-20.2.2.bin,File Transfer Success : Transfered size 651397799
